,Subject,Trial,Angle,Matching,Response,Time,Correct
1269,3,22.0,0.0,False,b,1238.0,False
1270,3,23.0,0.0,True,b,1085.0,True
1271,3,24.0,150.0,False,n,4456.0,True
1272,3,25.0,150.0,False,n,4213.0,True
1273,3,26.0,50.0,False,n,2338.0,True
1274,3,27.0,50.0,True,b,2246.0,True
1275,3,28.0,100.0,True,n,6278.0,False
1276,3,29.0,0.0,True,b,1172.0,True
1277,3,30.0,0.0,False,n,2101.0,True
1278,3,31.0,150.0,True,b,4120.0,True
1279,3,32.0,100.0,False,n,4239.0,True
1280,3,33.0,50.0,True,b,1374.0,True
1281,3,34.0,100.0,True,n,3811.0,False
1284,3,37.0,100.0,True,n,3664.0,False
1285,3,38.0,150.0,False,n,1987.0,True
1286,3,39.0,0.0,True,b,1114.0,True
1287,3,40.0,50.0,False,n,3161.0,True
1288,3,41.0,150.0,True,b,2274.0,True
1289,3,42.0,0.0,False,n,1415.0,True
1290,3,43.0,100.0,True,b,3012.0,True
1291,3,44.0,150.0,False,n,1653.0,True
1292,3,45.0,50.0,False,n,1776.0,True
1293,3,46.0,100.0,False,b,2653.0,False
1294,3,47.0,0.0,True,b,1273.0,True
1295,3,48.0,50.0,True,b,1668.0,True
1296,3,49.0,100.0,False,n,1404.0,True
1297,3,50.0,150.0,False,n,2425.0,True
1298,3,51.0,0.0,True,b,1192.0,True
1299,3,52.0,0.0,False,n,2017.0,True
1300,3,53.0,100.0,True,b,3413.0,True
1301,3,54.0,50.0,False,n,1507.0,True
1302,3,55.0,150.0,True,n,2686.0,False
1303,3,56.0,50.0,True,b,1133.0,True
1304,3,57.0,150.0,False,n,1635.0,True
1305,3,58.0,100.0,False,n,2908.0,True
1306,3,59.0,150.0,True,b,1802.0,True
1307,3,60.0,100.0,True,b,3373.0,True
1308,3,61.0,0.0,True,b,894.0,True
1309,3,62.0,0.0,False,n,2735.0,True
1310,3,63.0,50.0,False,n,1724.0,True
1311,3,64.0,50.0,True,b,1216.0,True
1312,3,65.0,150.0,False,n,2052.0,True
1313,3,66.0,0.0,True,b,1781.0,True
1314,3,67.0,150.0,True,n,3215.0,False
1315,3,68.0,0.0,False,n,3247.0,True
1316,3,69.0,50.0,False,n,1997.0,True
1317,3,70.0,50.0,True,b,1325.0,True
1318,3,71.0,100.0,True,b,1394.0,True
1319,3,72.0,100.0,False,n,2970.0,True
1320,3,73.0,100.0,True,b,1604.0,True
1321,3,74.0,100.0,False,n,2364.0,True
1322,3,75.0,150.0,True,b,3273.0,True
1323,3,76.0,0.0,False,n,2243.0,True
1324,3,77.0,0.0,True,b,1283.0,True
1325,3,78.0,50.0,True,b,2769.0,True
1326,3,79.0,50.0,False,n,2052.0,True
1327,3,80.0,150.0,False,b,2670.0,False
1328,3,81.0,50.0,False,n,1598.0,True
1329,3,82.0,0.0,True,b,985.0,True
1330,3,83.0,150.0,False,n,2374.0,True
1331,3,84.0,50.0,True,b,2597.0,True
1332,3,85.0,100.0,True,b,2977.0,True
1333,3,86.0,0.0,False,n,2644.0,True
1334,3,87.0,150.0,True,b,1845.0,True
1335,3,88.0,100.0,False,n,2583.0,True
1336,3,89.0,100.0,False,n,1915.0,True
1337,3,90.0,50.0,True,b,1175.0,True
1338,3,91.0,0.0,True,b,918.0,True
1339,3,92.0,150.0,True,n,2730.0,False
1340,3,93.0,150.0,False,n,2196.0,True
1341,3,94.0,50.0,False,n,1953.0,True
1342,3,95.0,100.0,True,b,1336.0,True
1343,3,96.0,0.0,False,n,3396.0,True
1344,38,1.0,0.0,False,n,5814.0,True
1345,38,2.0,150.0,False,n,5351.0,True
1346,38,3.0,150.0,True,b,4852.0,True
1347,38,4.0,100.0,True,n,6869.0,False
1348,38,5.0,50.0,True,b,3681.0,True
1349,38,6.0,50.0,False,n,4445.0,True
1350,38,7.0,100.0,False,n,5543.0,True
1351,38,8.0,0.0,True,b,1777.0,True
1352,38,9.0,150.0,False,n,5481.0,True
1354,38,11.0,50.0,False,n,5270.0,True
1355,38,12.0,0.0,False,n,3679.0,True
1356,38,13.0,0.0,True,b,1741.0,True
1357,38,14.0,100.0,False,n,4772.0,True
1358,38,15.0,100.0,True,b,4231.0,True
1359,38,16.0,50.0,True,b,3961.0,True
1360,38,17.0,100.0,False,n,5735.0,True
1361,38,18.0,150.0,True,b,3276.0,True
1362,38,19.0,50.0,False,n,4374.0,True
1363,38,20.0,50.0,True,b,2258.0,True
1364,38,21.0,100.0,False,n,4610.0,True
1365,38,22.0,0.0,False,n,1988.0,True
1366,38,23.0,0.0,True,b,1749.0,True
1367,38,24.0,150.0,False,n,4943.0,True
1368,38,25.0,150.0,False,n,4529.0,True
1369,38,26.0,50.0,False,n,5816.0,True
1370,38,27.0,50.0,True,b,3954.0,True
1371,38,28.0,100.0,True,b,3608.0,True
1372,38,29.0,0.0,True,b,1232.0,True
1373,38,30.0,0.0,False,n,3805.0,True
1374,38,31.0,150.0,True,b,4914.0,True
1375,38,32.0,100.0,False,n,4181.0,True
1376,38,33.0,50.0,True,b,4069.0,True
1377,38,34.0,100.0,True,b,5593.0,True
1378,38,35.0,150.0,True,b,6309.0,True
1379,38,36.0,0.0,False,n,4177.0,True
1380,38,37.0,100.0,True,n,4810.0,False
1381,38,38.0,150.0,False,n,3902.0,True
1382,38,39.0,0.0,True,b,1270.0,True
1383,38,40.0,50.0,False,n,3336.0,True
1384,38,41.0,150.0,True,b,4068.0,True
1385,38,42.0,0.0,False,n,2885.0,True
1386,38,43.0,100.0,True,b,6108.0,True
1387,38,44.0,150.0,False,n,2916.0,True
1388,38,45.0,50.0,False,n,3730.0,True
1389,38,46.0,100.0,False,n,3618.0,True
1390,38,47.0,0.0,True,b,1489.0,True
1391,38,48.0,50.0,True,b,2137.0,True
1392,38,49.0,100.0,False,n,3385.0,True
1393,38,50.0,150.0,False,n,3220.0,True
1394,38,51.0,0.0,True,b,1235.0,True
1395,38,52.0,0.0,False,n,2685.0,True
1396,38,53.0,100.0,True,b,2935.0,True
1397,38,54.0,50.0,False,n,1827.0,True
1398,38,55.0,150.0,True,b,3110.0,True
1399,38,56.0,50.0,True,b,2859.0,True
1400,38,57.0,150.0,False,n,2588.0,True
1401,38,58.0,100.0,False,n,3632.0,True
1402,38,59.0,150.0,True,b,2770.0,True
1403,38,60.0,100.0,True,b,4151.0,True
1404,38,61.0,0.0,True,b,1562.0,True
1405,38,62.0,0.0,False,n,2400.0,True
1406,38,63.0,50.0,False,n,1874.0,True
1407,38,64.0,50.0,True,b,2241.0,True
1408,38,65.0,150.0,False,n,3210.0,True
1409,38,66.0,0.0,True,b,1549.0,True
1410,38,67.0,150.0,True,b,3147.0,True
1411,38,68.0,0.0,False,n,2207.0,True
1412,38,69.0,50.0,False,n,4027.0,True
1413,38,70.0,50.0,True,b,1619.0,True
1414,38,71.0,100.0,True,b,2045.0,True
1415,38,72.0,100.0,False,n,3593.0,True
1416,38,73.0,100.0,True,b,1611.0,True
1417,38,74.0,100.0,False,n,3588.0,True
1418,38,75.0,150.0,True,n,3326.0,False
1419,38,76.0,0.0,False,n,3118.0,True
1420,38,77.0,0.0,True,b,2004.0,True
1421,38,78.0,50.0,True,b,2622.0,True
1422,38,79.0,50.0,False,n,1725.0,True
1423,38,80.0,150.0,False,b,2743.0,False
1424,38,81.0,50.0,False,n,2052.0,True
1425,38,82.0,0.0,True,b,1220.0,True
1426,38,83.0,150.0,False,n,2862.0,True
1427,38,84.0,50.0,True,b,2839.0,True
1428,38,85.0,100.0,True,b,2992.0,True
1429,38,86.0,0.0,False,n,2417.0,True
1430,38,87.0,150.0,True,b,3942.0,True
1431,38,88.0,100.0,False,n,4498.0,True
1432,38,89.0,100.0,False,n,4884.0,True
1433,38,90.0,50.0,True,b,1985.0,True
1434,38,91.0,0.0,True,b,1197.0,True
1435,38,92.0,150.0,True,b,2430.0,True
1436,38,93.0,150.0,False,b,2561.0,False
1437,38,94.0,50.0,False,n,2523.0,True
1438,38,95.0,100.0,True,b,2172.0,True
1439,38,96.0,0.0,False,n,3999.0,True
1440,31,1.0,0.0,False,n,1550.0,True
1441,31,2.0,150.0,False,b,2543.0,False
1442,31,3.0,150.0,True,b,3691.0,True
1443,31,4.0,100.0,True,b,5219.0,True
1444,31,5.0,50.0,True,b,2847.0,True
1445,31,6.0,50.0,False,n,3319.0,True
1446,31,7.0,100.0,False,n,5294.0,True
1447,31,8.0,0.0,True,b,1291.0,True
1448,31,9.0,150.0,False,n,6158.0,True
1449,31,10.0,150.0,True,b,4976.0,True
1450,31,11.0,50.0,False,n,5118.0,True
1451,31,12.0,0.0,False,n,3166.0,True
1452,31,13.0,0.0,True,b,1256.0,True
1453,31,14.0,100.0,False,n,4410.0,True
1455,31,16.0,50.0,True,b,2442.0,True
1456,31,17.0,100.0,False,n,7294.0,True
1457,31,18.0,150.0,True,b,7374.0,True
1459,31,20.0,50.0,True,b,4346.0,True
1460,31,21.0,100.0,False,n,3773.0,True
1461,31,22.0,0.0,False,n,2607.0,True
1462,31,23.0,0.0,True,b,1211.0,True
1463,31,24.0,150.0,False,b,4169.0,False
1464,31,25.0,150.0,False,n,4291.0,True
1465,31,26.0,50.0,False,n,2969.0,True
1466,31,27.0,50.0,True,n,6448.0,False
1467,31,28.0,100.0,True,b,2913.0,True
1468,31,29.0,0.0,True,b,1429.0,True
1469,31,30.0,0.0,False,n,3336.0,True
1470,31,31.0,150.0,True,b,4685.0,True
1471,31,32.0,100.0,False,n,5126.0,True
1472,31,33.0,50.0,True,b,3500.0,True
1473,31,34.0,100.0,True,b,2916.0,True
1474,31,35.0,150.0,True,n,5787.0,False
1475,31,36.0,0.0,False,n,1894.0,True
1476,31,37.0,100.0,True,b,2494.0,True
1477,31,38.0,150.0,False,b,5402.0,False
1478,31,39.0,0.0,True,b,1504.0,True
1479,31,40.0,50.0,False,n,1518.0,True
1480,31,41.0,150.0,True,b,3580.0,True
1481,31,42.0,0.0,False,n,1848.0,True
1482,31,43.0,100.0,True,b,4499.0,True
1483,31,44.0,150.0,False,n,4698.0,True
1484,31,45.0,50.0,False,n,1610.0,True
1486,31,47.0,0.0,True,b,1442.0,True
1487,31,48.0,50.0,True,b,2603.0,True
1488,31,49.0,100.0,False,n,2779.0,True
1489,31,50.0,150.0,False,n,3532.0,True
1490,31,51.0,0.0,True,b,1248.0,True
1491,31,52.0,0.0,False,n,2111.0,True
1492,31,53.0,100.0,True,b,4562.0,True
1493,31,54.0,50.0,False,n,1459.0,True
1494,31,55.0,150.0,True,b,5263.0,True
1495,31,56.0,50.0,True,b,3996.0,True
1496,31,57.0,150.0,False,n,3937.0,True
1497,31,58.0,100.0,False,n,3879.0,True
1498,31,59.0,150.0,True,b,5681.0,True
1499,31,60.0,100.0,True,b,4022.0,True
1500,31,61.0,0.0,True,b,1368.0,True
1501,31,62.0,0.0,False,n,3966.0,True
1502,31,63.0,50.0,False,n,1617.0,True
1503,31,64.0,50.0,True,b,2876.0,True
1504,31,65.0,150.0,False,n,4212.0,True
1505,31,66.0,0.0,True,b,1004.0,True
1506,31,67.0,150.0,True,n,4978.0,False
1507,31,68.0,0.0,False,n,3877.0,True
1508,31,69.0,50.0,False,n,1590.0,True
1509,31,70.0,50.0,True,b,2986.0,True
1510,31,71.0,100.0,True,n,7299.0,False
1511,31,72.0,100.0,False,n,3338.0,True
1513,31,74.0,100.0,False,n,2945.0,True
1514,31,75.0,150.0,True,b,3743.0,True
1515,31,76.0,0.0,False,n,2354.0,True
1516,31,77.0,0.0,True,b,1687.0,True
1517,31,78.0,50.0,True,b,6769.0,True
1518,31,79.0,50.0,False,n,2139.0,True
1519,31,80.0,150.0,False,b,2609.0,False
1520,31,81.0,50.0,False,b,5357.0,False
1521,31,82.0,0.0,True,b,1081.0,True
1522,31,83.0,150.0,False,n,4818.0,True
1523,31,84.0,50.0,True,b,2922.0,True
1524,31,85.0,100.0,True,b,5705.0,True
1525,31,86.0,0.0,False,n,3559.0,True
1526,31,87.0,150.0,True,n,5294.0,False
1527,31,88.0,100.0,False,n,6204.0,True
1528,31,89.0,100.0,False,b,4347.0,False
1529,31,90.0,50.0,True,b,4469.0,True
1530,31,91.0,0.0,True,b,884.0,True
1531,31,92.0,150.0,True,b,3982.0,True
1532,31,93.0,150.0,False,n,4601.0,True
1533,31,94.0,50.0,False,n,1596.0,True
1534,31,95.0,100.0,True,n,5137.0,False
1535,31,96.0,0.0,False,n,2070.0,True
1536,10,1.0,0.0,False,n,4593.0,True
1537,10,2.0,150.0,False,n,5214.0,True
1538,10,3.0,150.0,True,b,3745.0,True
1540,10,5.0,50.0,True,n,3367.0,False
1541,10,6.0,50.0,False,n,3203.0,True
1542,10,7.0,100.0,False,n,6480.0,True
1543,10,8.0,0.0,True,b,1331.0,True
1544,10,9.0,150.0,False,n,6014.0,True
1545,10,10.0,150.0,True,n,3622.0,False
1546,10,11.0,50.0,False,n,4031.0,True
1547,10,12.0,0.0,False,n,1379.0,True
1548,10,13.0,0.0,True,b,1812.0,True
1549,10,14.0,100.0,False,n,3465.0,True
1550,10,15.0,100.0,True,b,5930.0,True
1553,10,18.0,150.0,True,n,2982.0,False
1554,10,19.0,50.0,False,n,1994.0,True
1555,10,20.0,50.0,True,b,1578.0,True
1556,10,21.0,100.0,False,n,4534.0,True
1557,10,22.0,0.0,False,n,1380.0,True
1558,10,23.0,0.0,True,b,1687.0,True
1559,10,24.0,150.0,False,n,2509.0,True
1560,10,25.0,150.0,False,n,2556.0,True
1561,10,26.0,50.0,False,n,5280.0,True
1563,10,28.0,100.0,True,n,3946.0,False
1564,10,29.0,0.0,True,b,1000.0,True
1565,10,30.0,0.0,False,n,1686.0,True
1566,10,31.0,150.0,True,n,3598.0,False
1567,10,32.0,100.0,False,n,4577.0,True
1568,10,33.0,50.0,True,b,3717.0,True
1569,10,34.0,100.0,True,n,6542.0,False
1570,10,35.0,150.0,True,n,6042.0,False
1571,10,36.0,0.0,False,n,1827.0,True
1572,10,37.0,100.0,True,b,4686.0,True
1573,10,38.0,150.0,False,b,5282.0,False
1574,10,39.0,0.0,True,b,1357.0,True
1575,10,40.0,50.0,False,n,4601.0,True
1576,10,41.0,150.0,True,b,3516.0,True
1577,10,42.0,0.0,False,n,3220.0,True
1578,10,43.0,100.0,True,b,7454.0,True
1579,10,44.0,150.0,False,b,5791.0,False
1580,10,45.0,50.0,False,n,1692.0,True
1581,10,46.0,100.0,False,n,4066.0,True
1582,10,47.0,0.0,True,b,1034.0,True
1583,10,48.0,50.0,True,b,2836.0,True
1584,10,49.0,100.0,False,n,1924.0,True
1585,10,50.0,150.0,False,n,4835.0,True
1586,10,51.0,0.0,True,b,932.0,True
1587,10,52.0,0.0,False,n,1762.0,True
1588,10,53.0,100.0,True,n,5567.0,False
1589,10,54.0,50.0,False,n,1586.0,True
1590,10,55.0,150.0,True,n,4095.0,False
1591,10,56.0,50.0,True,b,1718.0,True
1592,10,57.0,150.0,False,n,2122.0,True
1593,10,58.0,100.0,False,n,6337.0,True
1594,10,59.0,150.0,True,b,4381.0,True
1595,10,60.0,100.0,True,n,6980.0,False
1596,10,61.0,0.0,True,b,1055.0,True
1597,10,62.0,0.0,False,n,1632.0,True
1598,10,63.0,50.0,False,n,1536.0,True
1599,10,64.0,50.0,True,b,1836.0,True
1600,10,65.0,150.0,False,n,2694.0,True
1601,10,66.0,0.0,True,b,1539.0,True
1603,10,68.0,0.0,False,n,2467.0,True
1604,10,69.0,50.0,False,n,3979.0,True
1605,10,70.0,50.0,True,b,1070.0,True
1606,10,71.0,100.0,True,b,3614.0,True
1607,10,72.0,100.0,False,n,6315.0,True
1608,10,73.0,100.0,True,b,4025.0,True
1609,10,74.0,100.0,False,n,4201.0,True
1610,10,75.0,150.0,True,b,5124.0,True
1611,10,76.0,0.0,False,n,5059.0,True
1612,10,77.0,0.0,True,b,1253.0,True
1613,10,78.0,50.0,True,b,3270.0,True
1614,10,79.0,50.0,False,n,4659.0,True
1615,10,80.0,150.0,False,b,4895.0,False
1616,10,81.0,50.0,False,n,3899.0,True
1617,10,82.0,0.0,True,b,1436.0,True
1618,10,83.0,150.0,False,n,2965.0,True
1619,10,84.0,50.0,True,b,5778.0,True
1620,10,85.0,100.0,True,n,6069.0,False
1621,10,86.0,0.0,False,n,2166.0,True
1622,10,87.0,150.0,True,n,5106.0,False
1623,10,88.0,100.0,False,n,4706.0,True
1624,10,89.0,100.0,False,n,5033.0,True
1625,10,90.0,50.0,True,b,3481.0,True
1626,10,91.0,0.0,True,b,929.0,True
1627,10,92.0,150.0,True,b,5382.0,True
1628,10,93.0,150.0,False,b,6668.0,False
1629,10,94.0,50.0,False,n,2171.0,True
1630,10,95.0,100.0,True,b,3234.0,True
1631,10,96.0,0.0,False,n,4008.0,True
1632,45,1.0,0.0,False,n,5198.0,True
1633,45,2.0,150.0,False,n,3703.0,True
1634,45,3.0,150.0,True,b,4895.0,True
1635,45,4.0,100.0,True,b,5536.0,True
1636,45,5.0,50.0,True,b,3168.0,True
1637,45,6.0,50.0,False,n,3126.0,True
1638,45,7.0,100.0,False,n,4942.0,True
1639,45,8.0,0.0,True,b,1280.0,True
1641,45,10.0,150.0,True,n,4062.0,False
1642,45,11.0,50.0,False,n,5499.0,True
1643,45,12.0,0.0,False,n,2635.0,True
1644,45,13.0,0.0,True,b,1202.0,True
1646,45,15.0,100.0,True,b,6238.0,True
1647,45,16.0,50.0,True,b,4655.0,True
1648,45,17.0,100.0,False,n,6725.0,True
1650,45,19.0,50.0,False,b,6283.0,False
1651,45,20.0,50.0,True,b,3455.0,True
1652,45,21.0,100.0,False,n,4449.0,True
1653,45,22.0,0.0,False,n,1958.0,True
1654,45,23.0,0.0,True,b,1410.0,True
1655,45,24.0,150.0,False,n,5135.0,True
1656,45,25.0,150.0,False,n,3766.0,True
1657,45,26.0,50.0,False,n,2657.0,True
1658,45,27.0,50.0,True,b,4546.0,True
1659,45,28.0,100.0,True,b,5440.0,True
1660,45,29.0,0.0,True,b,1061.0,True
1661,45,30.0,0.0,False,n,2993.0,True
1662,45,31.0,150.0,True,b,5763.0,True
1664,45,33.0,50.0,True,b,5121.0,True
1665,45,34.0,100.0,True,b,3672.0,True
1666,45,35.0,150.0,True,b,5297.0,True
1667,45,36.0,0.0,False,n,1124.0,True
1668,45,37.0,100.0,True,b,4935.0,True
1669,45,38.0,150.0,False,n,3730.0,True
1670,45,39.0,0.0,True,b,968.0,True
1671,45,40.0,50.0,False,n,1836.0,True
1672,45,41.0,150.0,True,b,5495.0,True
1673,45,42.0,0.0,False,n,1893.0,True
1674,45,43.0,100.0,True,n,6748.0,False
1675,45,44.0,150.0,False,n,3666.0,True
1676,45,45.0,50.0,False,n,1692.0,True
1677,45,46.0,100.0,False,n,5498.0,True
1678,45,47.0,0.0,True,b,1458.0,True
1679,45,48.0,50.0,True,b,1849.0,True
1680,45,49.0,100.0,False,n,4283.0,True
1681,45,50.0,150.0,False,b,2760.0,False
1682,45,51.0,0.0,True,b,1211.0,True
1683,45,52.0,0.0,False,n,1379.0,True
1684,45,53.0,100.0,True,b,3985.0,True
1685,45,54.0,50.0,False,n,923.0,True
1686,45,55.0,150.0,True,b,4644.0,True
1687,45,56.0,50.0,True,b,1010.0,True
1688,45,57.0,150.0,False,n,1213.0,True
1689,45,58.0,100.0,False,n,2735.0,True
1690,45,59.0,150.0,True,b,3014.0,True
1691,45,60.0,100.0,True,b,3535.0,True
1692,45,61.0,0.0,True,b,1330.0,True
1693,45,62.0,0.0,False,n,1569.0,True
1694,45,63.0,50.0,False,n,1750.0,True
1695,45,64.0,50.0,True,b,2240.0,True
1696,45,65.0,150.0,False,n,3541.0,True
1697,45,66.0,0.0,True,b,944.0,True
1698,45,67.0,150.0,True,n,2662.0,False
1699,45,68.0,0.0,False,n,2166.0,True
1700,45,69.0,50.0,False,n,2164.0,True
1701,45,70.0,50.0,True,b,2325.0,True
1702,45,71.0,100.0,True,b,2012.0,True
1703,45,72.0,100.0,False,n,5041.0,True
1704,45,73.0,100.0,True,b,3097.0,True
1705,45,74.0,100.0,False,n,3519.0,True
1706,45,75.0,150.0,True,b,3997.0,True
1707,45,76.0,0.0,False,n,3071.0,True
1708,45,77.0,0.0,True,b,2017.0,True
1709,45,78.0,50.0,True,b,1773.0,True
1710,45,79.0,50.0,False,n,965.0,True
1711,45,80.0,150.0,False,b,3228.0,False
1712,45,81.0,50.0,False,n,5051.0,True
1713,45,82.0,0.0,True,b,1056.0,True
1714,45,83.0,150.0,False,n,1546.0,True
1715,45,84.0,50.0,True,b,1533.0,True
1716,45,85.0,100.0,True,b,6539.0,True
1717,45,86.0,0.0,False,n,2645.0,True
1718,45,87.0,150.0,True,b,6448.0,True
1719,45,88.0,100.0,False,n,2052.0,True
1720,45,89.0,100.0,False,n,4461.0,True
1721,45,90.0,50.0,True,b,1604.0,True
1722,45,91.0,0.0,True,b,983.0,True
1723,45,92.0,150.0,True,b,3138.0,True
1724,45,93.0,150.0,False,n,4158.0,True
1725,45,94.0,50.0,False,n,1243.0,True
1726,45,95.0,100.0,True,b,1360.0,True
1727,45,96.0,0.0,False,n,4008.0,True
1728,14,1.0,0.0,False,n,1182.0,True
1729,14,2.0,150.0,False,n,1976.0,True
1730,14,3.0,150.0,True,b,1523.0,True
1731,14,4.0,100.0,True,b,1523.0,True
1732,14,5.0,50.0,True,b,2232.0,True
1733,14,6.0,50.0,False,n,1993.0,True
1734,14,7.0,100.0,False,n,1861.0,True
1735,14,8.0,0.0,True,b,1067.0,True
1736,14,9.0,150.0,False,n,2498.0,True
1737,14,10.0,150.0,True,b,1655.0,True
1738,14,11.0,50.0,False,n,2424.0,True
1739,14,12.0,0.0,False,n,1597.0,True
1740,14,13.0,0.0,True,b,1021.0,True
1741,14,14.0,100.0,False,n,2553.0,True
1742,14,15.0,100.0,True,b,1750.0,True
1743,14,16.0,50.0,True,b,1970.0,True
1744,14,17.0,100.0,False,n,1790.0,True
1745,14,18.0,150.0,True,b,1986.0,True
1746,14,19.0,50.0,False,n,1614.0,True
1747,14,20.0,50.0,True,b,1678.0,True
1748,14,21.0,100.0,False,n,1958.0,True
1749,14,22.0,0.0,False,n,1681.0,True
1750,14,23.0,0.0,True,b,1460.0,True
1751,14,24.0,150.0,False,n,2462.0,True
1752,14,25.0,150.0,False,n,1857.0,True
1753,14,26.0,50.0,False,n,1810.0,True
1754,14,27.0,50.0,True,b,1149.0,True
1755,14,28.0,100.0,True,b,2049.0,True
1756,14,29.0,0.0,True,b,1234.0,True
1757,14,30.0,0.0,False,n,1204.0,True
1758,14,31.0,150.0,True,n,2535.0,False
1759,14,32.0,100.0,False,n,2757.0,True
1760,14,33.0,50.0,True,b,1306.0,True
1761,14,34.0,100.0,True,b,2674.0,True
1762,14,35.0,150.0,True,b,1705.0,True
1763,14,36.0,0.0,False,n,1359.0,True
1764,14,37.0,100.0,True,b,3827.0,True
1765,14,38.0,150.0,False,n,1426.0,True
1766,14,39.0,0.0,True,b,1468.0,True
1767,14,40.0,50.0,False,n,1157.0,True
1768,14,41.0,150.0,True,b,1578.0,True
1769,14,42.0,0.0,False,n,1117.0,True
1770,14,43.0,100.0,True,b,1678.0,True
1771,14,44.0,150.0,False,b,1612.0,False
1772,14,45.0,50.0,False,n,1032.0,True
1773,14,46.0,100.0,False,n,1487.0,True
1774,14,47.0,0.0,True,b,1127.0,True
1775,14,48.0,50.0,True,b,1878.0,True
1776,14,49.0,100.0,False,n,1516.0,True
1777,14,50.0,150.0,False,n,1359.0,True
1778,14,51.0,0.0,True,b,1041.0,True
1779,14,52.0,0.0,False,n,1099.0,True
1780,14,53.0,100.0,True,b,1594.0,True
1781,14,54.0,50.0,False,n,1234.0,True
1782,14,55.0,150.0,True,b,1958.0,True
1783,14,56.0,50.0,True,b,1498.0,True
1784,14,57.0,150.0,False,n,1360.0,True
1785,14,58.0,100.0,False,b,2405.0,False
1786,14,59.0,150.0,True,b,1928.0,True
1787,14,60.0,100.0,True,n,1493.0,False
1788,14,61.0,0.0,True,b,906.0,True
1789,14,62.0,0.0,False,n,1907.0,True
1790,14,63.0,50.0,False,n,1270.0,True
1791,14,64.0,50.0,True,b,1078.0,True
1792,14,65.0,150.0,False,n,1488.0,True
1793,14,66.0,0.0,True,b,1016.0,True
1794,14,67.0,150.0,True,b,1272.0,True
1795,14,68.0,0.0,False,n,936.0,True
1796,14,69.0,50.0,False,n,1471.0,True
1797,14,70.0,50.0,True,b,1086.0,True
1798,14,71.0,100.0,True,b,1415.0,True
1799,14,72.0,100.0,False,b,2472.0,False
1800,14,73.0,100.0,True,b,1047.0,True
1801,14,74.0,100.0,False,n,1089.0,True
1802,14,75.0,150.0,True,b,2343.0,True
1803,14,76.0,0.0,False,n,1734.0,True
1804,14,77.0,0.0,True,b,1435.0,True
1805,14,78.0,50.0,True,n,1845.0,False
1806,14,79.0,50.0,False,n,1051.0,True
1807,14,80.0,150.0,False,n,2309.0,True
1808,14,81.0,50.0,False,n,1838.0,True
1809,14,82.0,0.0,True,b,845.0,True
1810,14,83.0,150.0,False,n,1296.0,True
1811,14,84.0,50.0,True,b,2126.0,True
1812,14,85.0,100.0,True,b,1476.0,True
1813,14,86.0,0.0,False,n,1291.0,True
1814,14,87.0,150.0,True,b,2337.0,True
1815,14,88.0,100.0,False,n,1207.0,True
1816,14,89.0,100.0,False,n,2235.0,True
1817,14,90.0,50.0,True,b,1060.0,True
1818,14,91.0,0.0,True,b,852.0,True
1819,14,92.0,150.0,True,b,1403.0,True
1820,14,93.0,150.0,False,n,894.0,True
1821,14,94.0,50.0,False,n,1061.0,True
1822,14,95.0,100.0,True,b,1168.0,True
1823,14,96.0,0.0,False,n,1354.0,True
1824,25,1.0,0.0,False,b,1557.0,False
1825,25,2.0,150.0,False,n,942.0,True
1826,25,3.0,150.0,True,b,1925.0,True
1827,25,4.0,100.0,True,n,1738.0,False
1828,25,5.0,50.0,True,b,1803.0,True
1829,25,6.0,50.0,False,n,1452.0,True
1830,25,7.0,100.0,False,b,2638.0,False
1831,25,8.0,0.0,True,b,1057.0,True
1832,25,9.0,150.0,False,b,2889.0,False
1833,25,10.0,150.0,True,b,1751.0,True
1834,25,11.0,50.0,False,n,2089.0,True
1835,25,12.0,0.0,False,n,1307.0,True
1836,25,13.0,0.0,True,b,780.0,True
1837,25,14.0,100.0,False,n,1334.0,True
1838,25,15.0,100.0,True,b,2008.0,True
1839,25,16.0,50.0,True,b,960.0,True
1840,25,17.0,100.0,False,n,2617.0,True
1841,25,18.0,150.0,True,b,1576.0,True
1842,25,19.0,50.0,False,n,1096.0,True
1843,25,20.0,50.0,True,b,753.0,True
1844,25,21.0,100.0,False,n,1376.0,True
1845,25,22.0,0.0,False,b,727.0,False
1846,25,23.0,0.0,True,b,1101.0,True
1847,25,24.0,150.0,False,b,2024.0,False
1848,25,25.0,150.0,False,n,3342.0,True
1849,25,26.0,50.0,False,n,2179.0,True
1850,25,27.0,50.0,True,n,2593.0,False
1851,25,28.0,100.0,True,n,1385.0,False
1852,25,29.0,0.0,True,b,858.0,True
1853,25,30.0,0.0,False,n,1377.0,True
1854,25,31.0,150.0,True,n,2191.0,False
1855,25,32.0,100.0,False,n,2176.0,True
1856,25,33.0,50.0,True,b,1620.0,True
1857,25,34.0,100.0,True,b,3741.0,True
1858,25,35.0,150.0,True,b,1636.0,True
1859,25,36.0,0.0,False,n,1498.0,True
1860,25,37.0,100.0,True,b,2515.0,True
1861,25,38.0,150.0,False,b,2625.0,False
1862,25,39.0,0.0,True,b,1122.0,True
1863,25,40.0,50.0,False,n,1121.0,True
1864,25,41.0,150.0,True,b,2887.0,True
1865,25,42.0,0.0,False,n,1141.0,True
1866,25,43.0,100.0,True,n,1797.0,False
1867,25,44.0,150.0,False,n,2008.0,True
